queryNum,queryID,variantID,queryText
493,313637,4014112,"SELECT b.deptName, b.deptLocation, COUNT(a.empID) FROM Employee a NATURAL JOIN Department d GROUP BY b.deptID HAVING COUNT(a.empID) >= ALL (SELECT new.c FROM (SELECT d2.deptID, COUNT(e2.empID) AS c                                         FROM Employee e2 NATURAL JOIN Department d2                                         GROUP BY d2.deptID) AS new)"
494,37112,4014112,"SELECT b.deptName, b.deptlocation, COUNT(*) as numofEmp FROM Employee a JOIN Department b ON (a.deptID = b.deptID) GROUP BY b.deptID HAVING COUNT(*) = (SELECT MAX(empCnt)                    FROM (SELECT COUNT(*) as empCnt                          FROM Employee                          GROUP BY deptID) as temp) "
495,331540,4014112,"Select a.deptName,a.deptLocation,count(*) as employee_count from Department a,Employee b where a.deptID = b.deptID  group by a.deptID having count(*) >= ALL ( Select count(*) as employee_count from Department,Employee  where Department.deptID = Employee.deptID group by Department.deptID order by employee_count DESC )       "
496,322502,4014112,"SELECT b.deptName, b.deptLocation, COUNT(*) AS numOfEmp FROM Employee a JOIN Department b ON (a.deptID = b.deptID) GROUP BY b.deptID HAVING COUNT(*) = (SELECT MAX(empCnt)                    FROM (SELECT COUNT(*) AS empCnt                          FROM Employee                          GROUP BY deptID) AS temp);"
497,36183,4014112,"SELECT b.deptName, b.deptLocation, COUNT(*) as numofEmp FROM Employee a JOIN Department b ON (a.deptID = b.deptID) -- table where we have every employee plus their department info GROUP BY b.deptID HAVING COUNT(*) =  (SELECT MAX(empCount) FROM  (SELECT COUNT(*) as empCount FROM Employee a  GROUP BY deptID) as temp)  -- aggregate function i.a. COUNT(*) but combined with b.attribute, we ask for something else, then you have to group by -- cannot have anything in the select clause that is in the group by clause  -- cannot use aggregate function in the where clause  -- MAX EMPLOYEES (2) -- SELECT MAX(empCount) -- FROM  -- (SELECT COUNT(*) as empCount -- FROM Employee a  -- GROUP BY deptID as temp))  -- -- find number of employees (1) -- SELECT COUNT(*) as empCount -- FROM Employee a  -- GROUP BY deptID as temp -- this will help you see per dept the number of employees "
498,313665,3893281,"SELECT DISTINCT FirstName, LastName, NetId FROM Students NATURAL JOIN Enrollments WHERE Department='ECE' AND (Firstname LIKE 'T%' OR     CRN IN(         SELECT CRN FROM Courses         WHERE Department='CS'     )      ) ORDER BY NetId DESC;"
499,335477,3893281,"select distinct a.FirstName, a.LastName, a.NetId from Students s where a.Department = 'ECE' and      (a.FirstName like 'T%' or       a.NetId in (select sa.NetId                   from Students ss, Enrollments ee, Courses cc                   where sa.NetId = ee.NetId and ee.CRN = cc.CRN and cc.Department='CS')     ) order by a.NetId DESC;"
500,10968,3893281,"SELECT FirstName, LastName, NetId From Students WHERE Department = 'ECE' AND (FirstName LIKE 'T%' OR 'CS' = ANY (SELECT DEPARTMENT FROM Courses INNER JOIN Enrollments ON Enrollments.CRN = Courses.CRN WHERE Students.NetId = Enrollments.NetId)) ORDER BY NetId DESC "
501,11323,3893281,"SELECT DISTINCT FirstName, LastName, NetId FROM Students Natural join Enrollments  WHERE Department = ""ECE"" and (SUBSTRING(FirstName, 1, 1) = ""T"" or CRN in  ( Select CRN FROM Courses WHERE Department = ""CS"" ) ) Order by Netid desc"
502,30662,3893281,"SELECT DISTINCT a.FirstName, a.LastName, a.NetId FROM  Students a JOIN Enrollments b ON a.NetId = b.NetId JOIN Courses c ON b.CRN = c.CRN WHERE ((a.FirstName LIKE 'T%') OR (c.Department = 'CS')) AND a.Department = 'ECE' ORDER BY a.NetId DESC /*FROM Employee emp JOIN Department dept ON emp.DepartmentID = dept.DepartmentID*/"
503,37657,3893281,"SELECT DISTINCT FirstName, LastName, b.NetId FROM Students a NATURAL JOIN Enrollments b JOIN Courses c on b.CRN = c.CRN WHERE a.Department = ""ECE"" AND (c.Department = ""CS"" OR a.FirstName LIKE ""T%"") ORDER BY NetId DESC"
504,5759,3893281,"SELECT a.FirstName, a.LastName, a.NetId FROM Students S WHERE a.Department = 'ECE' And (a.FirstName LIKE 'T%' OR Exists (Select *     From Enrollments E Natural Join Courses C     Where E.NetId = a.NetId And C.Department = 'CS')) Order By a.NetId Desc"
505,85741,3893281,"SELECT FirstName, LastName, NetId FROM Students WHERE (Department=""ECE"" AND (FirstName LIKE ""T%"" OR     (SELECT COUNT(CRN) FROM Courses WHERE Department=""CS"" AND CRN IN (Select CRN FROM Enrollments WHERE Enrollments.NetId=Students.NetId))>0 ) ) ORDER BY NetId DESC"
506,125568,3893281,"SELECT DISTINCT FirstName, LastName, a.NetId FROM Students s INNER JOIN Enrollments b ON a.NetId = b.NetId INNER JOIN Courses c ON b.CRN = c.CRN WHERE a.Department = ""ECE"" AND (c.Department = ""CS"" OR FirstName = ""T%"") ORDER BY a.NetId DESC"
507,34820,3893281,"SELECT DISTINCT Students.FirstName, Students.LastName, Students.NetId FROM Students WHERE  Students.Department = ""ECE"" AND ((Students.FirstName LIKE ""T%"") OR EXISTS(SELECT Enrollments.NetId FROM Enrollments WHERE Enrollments.NetId =  Students.NetId  AND EXISTS ( SELECT Courses.CRN FROM Courses WHERE Courses.CRN = Enrollments.CRN AND Courses.Department = ""CS"" )));"
508,36038,3893281,"select distinct FirstName, LastName, NetId from Students s natural join Enrollments b inner join Courses c on b.CRN = c.CRN where (FirstName like 'T%'and a.department = ""ECE"")  or (a.department = ""ECE"" and  c.department = ""CS"") order by NetId desc"
509,10955,3893281,"Select Distinct a.FirstName, a.LastName, a.NetId From Students Stu Join Enrollments b on a.NetId = b.NetId Join Courses c on b.CRN = c.CRN Where a.Department = 'ECE' And (a.FirstName like 'T%' Or c.Department = 'CS') Order by a.NetId Desc; "
510,35862,3893281,"SELECT a.FirstName, a.LastName, a.NetId FROM Students a INNER JOIN Enrollments b on a.NetId = b.NetId WHERE a.FirstName LIKE 'T%' and a.Department='ECE' or (a.Department = 'ECE' and (SELECT Department from Courses c WHERE CRN = b.CRN) = 'CS') GROUP BY a.NetId ORDER BY NetId DESC"
511,4915,3893281,"SELECT DISTINCT FirstName, LastName, NetId  FROM Students NATURAL JOIN Enrollments WHERE Department = 'ECE' AND (FirstName LIKE 'T%' OR NetId IN ( SELECT NetId  FROM Enrollments NATURAL JOIN Courses WHERE Department = 'CS')) ORDER BY NetId DESC;"
512,33977,3893281,"select distinct a.FirstName, a.LastName, b.NetId from Students a join Enrollments b on (a.NetId = b.NetId), Courses c where (a.FirstName like 'T%' and a.Department = ""ECE"") or (a.Department = ""ECE"" and c.Department = ""CS"" and b.CRN = c.CRN) order by b.NetId desc;"
513,11485,3893281,"Select *  from    (select FirstName, LastName, NetId     from Students b     where b.FirstName LIKE ""T%"" and b.Department = ""ECE""         union     (select FirstName, LastName, s.NetId     from (Students s JOIN Enrollments e ON s.NetId = e.NetId )     where s.Department=""ECE"" and e.CRN in (Select CRN from Courses h where h.Department=""CS""))) as x order by a.NetId DESC   "
514,325288,3893281,"SELECT DISTINCT a.FirstName, a.LastName, a.NetId FROM Students s WHERE a.Department = 'ECE' AND (a.FirstName LIKE 'T%' OR EXISTS     (SELECT e.CRN     FROM Enrollments e NATURAL JOIN Courses c     WHERE a.NetId = e.NetId AND c.Department = 'CS')) ORDER BY a.NetId DESC;"
515,37668,3893281,"SELECT DISTINCT a.FirstName, a.LastName, a.NetId FROM Students S WHERE a.Department = 'ECE' AND (       a.FirstName LIKE 'T%' OR        EXISTS (SELECT *               FROM Enrollments, Courses               WHERE Enrollments.NetId = a.NetId AND                     Courses.CRN = Enrollments.CRN AND                     Courses.Department = 'CS'              )     ) ORDER BY a.NetId DESC     "
516,9606,3893281,"Select FirstName, LastName, NetId From Students Where Department = 'ECE' and (FirstName like 'T%' or NetId in (select NetId from Enrollments e natural join Courses c where department = 'CS')) Order by NetId desc"
517,34406,3893281,"SELECT FirstName, LastName, NetId FROM Students WHERE (Department = ""ECE"" AND FirstName LIKE ""T%"") OR (Department = ""ECE"" AND NetId IN (SELECT DISTINCT(e.NetId) AS NetId FROM Enrollments e JOIN Courses c WHERE e.CRN = c.CRN AND c.Department = ""CS"")) ORDER BY NetId "
518,36577,3893281,"SELECT DISTINCT FirstName, LastName,  NetId FROM (SELECT FirstName, LastName, NetId, CRN FROM (SELECT * FROM Students s WHERE s.Department = 'ECE') AS temp1 NATURAL JOIN Enrollments e) AS temp2 JOIN Courses b ON a.CRN = b.CRN WHERE FirstName LIKE 'T%' or b.Department = 'CS' ORDER BY NetId DESC"
519,342776,3893281,"SELECT a.FirstName, a.LastName, a.NetId FROM     (SELECT FirstName, LastName, NetId     FROM Students     WHERE Department = ""ECE"") es WHERE (a.FirstName LIKE 'T%') OR (a.NetId IN (SELECT DISTINCT NetId FROM Enrollments e JOIN Courses c ON e.CRN = c.CRN WHERE Department = ""CS"")) ORDER BY a.NetId DESC"
520,129745,3893281,"SELECT DISTINCT a.FirstName, a.LastName, a.NetId FROM Students s WHERE (         a.Department='ECE'          AND a.NetId IN (             SELECT e2.NetId              FROM Enrollments e2             NATURAL JOIN Courses c2             WHERE c2.Department='CS'         )     )      OR a.FirstName LIKE 'T%';"
521,331824,3893281,"SELECT FirstName, LastName, NetId FROM  (SELECT * FROM Students WHERE Department = 'ECE') AS A WHERE FirstName LIKE 'T%' OR NetId IN (     SELECT DISTINCT NetId FROM Enrollments WHERE CRN IN(     SELECT CRN FROM Courses WHERE Department = 'CS')) ORDER BY NetId DESC"
522,31817,3893281,"SELECT DISTINCT a.FirstName, a.LastName, a.NetId FROM Students a, Enrollments b, Courses c WHERE a.Department = 'ECE' AND (a.FirstName LIKE 'T%' OR (a.NetId = b.NetId AND b.CRN = c.CRN AND c.Department = 'CS')) ORDER BY NetId DESC;"
523,33147,3893281,"SELECT DISTINCT Students.FirstName, Students.LastName, Students.NetId FROM Students, Enrollments,Courses WHERE (Students.FirstName like ""T%"" and Students.Department = ""ECE"") or (Students.Department = ""ECE"" and Enrollments.NetId = Students.NetId and Enrollments.CRN = Courses.CRN and Courses.Department = ""CS"") ORDER BY Students.NetId DESC"
524,8045,3893281,"SELECT DISTINCT a.FirstName, a.LastName, a.NetId From Students a, Enrollments b, Courses c,(SELECT DISTINCT b.NetId, c.Department From Enrollments b, Courses c WHERE b.CRN = c.CRN AND c.Department = ""CS"") AS Student_taking_CS_Class WHERE (a.Department = 'ECE' AND a.FirstName LIKE ""T%"") OR (a.Department = 'ECE' AND a.NetId = Student_taking_CS_Class.NetId) ORDER BY a.NetId  "
525,9367,3893281,"SELECT     DISTINCT Students.FirstName, Students.LastName, Students.NetId  FROM      Students, Enrollments, Courses  WHERE     Students.Department = 'ECE' and Students.FirstName like 'T%' or Students.Department = 'ECE' and Students.NetId = Enrollments.NetId and Enrollments.CRN = Courses.CRN and Courses.Department = 'CS'      Order BY     Students.NetId DESC;"
526,317203,3893281,"Select Distinct FirstName, LastName, NetId From Students Natural Join Enrollments where Department = 'ECE' And (FirstName Like 'T%' or CRN = any (Select CRN  From Courses where Department = 'CS') ) Order by NetId DESC "
527,32932,3893281,"Select a.FirstName, a.LastName, a.NetId From Students a, Enrollments b, Courses c where a.FirstName like 'T%' and a.Department = 'ECE' or a.Department = 'ECE' and a.NetId = b.NetId and b.CRN = c.CRN and c.Department ='CS' group by a.NetId order by a.NetId desc "
528,331548,3893281,"SELECT DISTINCT FirstName, LastName, a.NetId  FROM Students a left join Enrollments b on a.NetId = b.NetId left join Courses c on b.CRN = c.CRN  WHERE a.Department = ""ECE"" and (c.Department = ""CS"" or a.FirstName LIKE ""T%"")   ORDER BY a.NetID DESC "
529,11481,3893281,"select distinct a.FirstName, a.LastName, a.Netid from Students S join Enrollments b on a.NetId=b.NetId join Courses c on b.CRN=c.CRN where a.Department='ECE' AND (a.FirstName like 'T%' or c.Department='CS') order by a.NetId desc;"
530,33032,3893281,"Select DISTINCT a.FirstName, a.LastName, a.NetID From Students s Where a.Department = 'ECE' and  ( (a.FirstName = 'T%') OR (EXISTS    (Select* From Enrollments e, Courses c Where a.netID = e.NetID and e.CRN = c.CRN and c.Department = 'CS'   ) ) ) Order by NETID desc"
531,131447,3893281,"SELECT DISTINCT a.FirstName, a.LastName, a.NetId FROM (     SELECT FirstName, LastName, NetId     FROM Students     WHERE Students.Department LIKE ""ECE"") AS ECEMajors JOIN Enrollments ON Enrollments.NetId = a.NetId JOIN Courses ON Enrollments.CRN = Courses.CRN WHERE Courses.Department LIKE ""CS"" OR a.FirstName LIKE ""T%"" ORDER BY a.NetId DESC"
532,34549,3893281,"SELECT DISTINCT  s.FirstName, s.LastName, s.NetId FROM    (         SELECT DISTINCT e.NetId         FROM    Courses c LEFT JOIN Enrollments e ON c.CRN = e.CRN         WHERE  Department LIKE 'CS'         ) AS joined, Students s WHERE   joined.NetId = s.NetId AND s.Department LIKE 'ECE' ORDER BY s.NetId DESC"
533,32845,3893281,"SELECT DISTINCT FirstName, LastName, Students.NetId FROM Students, (SELECT Enrollments.NetId FROM Enrollments, Courses WHERE Enrollments.CRN = Courses.CRN AND Courses.Department = 'CS') AS CSTakingStudents WHERE Department = 'ECE' AND (FirstName LIKE 'T%' OR CSTakingStudents.NetId = Students.NetId) Order BY NetId DESC;"
534,128458,3893281,"SELECT FirstName, LastName, Students.NetId as netid FROM Students INNER JOIN Enrollments on Students.NetId = Enrollments.NetId INNER JOIN Courses on Courses.CRN = Enrollments.CRN WHERE (Students.Department = ""ECE"" AND Students.FirstName like ""T%"") OR (Students.Department = ""ECE"" AND Courses.Department = ""CS"") GROUP BY netid ORDER BY netid DESC "
535,37281,3893281,"SELECT DISTINCT FirstName, LastName, b.netId From Enrollments a INNER JOIN Students b on a.NetId = b.NetId INNER JOIN Courses c ON a.CRN = c.CRN WHERE b.department = ""ECE"" AND (b.FirstName LIKE ""T%"" OR c.Department = 'CS') ORDER BY b.netID DESC"
536,34603,3893281,"SELECT DISTINCT a.FirstName, a.LastName, a.NetId FROM Students a JOIN Enrollments b ON a.NetId = b.NetId WHERE (a.FirstName LIKE ""T%"" AND a.Department = ""ECE"") OR (a.Department = ""ECE"" AND b.CRN IN (SELECT CRN FROM Courses WHERE Department = ""CS"")) ORDER BY a.NetId DESC"
537,34415,3893281,"select distinct a.FirstName, a.LastName, a.NetId from Students a, Enrollments b, Courses c where     a.NetId = b.NetId     and ((a.Department = ""ECE""     and b.CRN = c.CRN     and c.Department = ""CS"")     or (a.FirstName like ""T%"" and a.Department = ""ECE"")) order by a.NetId desc "
538,5749,3893281,"SELECT DISTINCT a.FirstName, a.LastName, a.NetId FROM Students a  JOIN Enrollments b ON a.NetId = b.NetId JOIN Courses c on b.CRN = c.CRN WHERE (a.Department = ""ECE"" AND FirstName LIKE ""T%"") OR (a.Department = ""ECE"" AND c.Department=""CS"") ORDER BY a.NetId DESC;   "
